1.16259	1.16259	1.16259	1.16247	1.16247	1.16247	2018.09.13 00:00:00
1.16918	1.16918	1.16918	1.16907	1.16907	1.16907	2018.09.14 00:00:00
1.1627	1.1627	1.1627	1.16196	1.16196	1.16196	2018.09.16 00:00:00
1.1624	1.1624	1.1624	1.1623	1.1623	1.1623	2018.09.17 00:00:00
1.16692	1.16692	1.16692	1.16682	1.16682	1.16682	2018.09.18 00:00:00
1.16782	1.16782	1.16782	1.16772	1.16772	1.16772	2018.09.19 00:00:00
1.16745	1.16745	1.16745	1.16736	1.16736	1.16736	2018.09.20 00:00:00
1.1776	1.1776	1.1776	1.17752	1.17752	1.17752	2018.09.21 00:00:00
1.17524	1.17524	1.17524	1.17444	1.17444	1.17444	2018.09.23 00:00:00
1.17489	1.17489	1.17489	1.17479	1.17479	1.17479	2018.09.24 00:00:00
1.1753	1.1753	1.1753	1.1752	1.1752	1.1752	2018.09.25 00:00:00
1.17633	1.17633	1.17633	1.17623	1.17623	1.17623	2018.09.26 00:00:00
1.17475	1.17475	1.17475	1.17464	1.17464	1.17464	2018.09.27 00:00:00
1.16366	1.16366	1.16366	1.16356	1.16356	1.16356	2018.09.28 00:00:00
1.16096	1.16096	1.16096	1.1606	1.1606	1.1606	2018.09.30 00:00:00
1.16057	1.16057	1.16057	1.16048	1.16048	1.16048	2018.10.01 00:00:00
1.15776	1.15776	1.15776	1.15766	1.15766	1.15766	2018.10.02 00:00:00
1.15508	1.15508	1.15508	1.15498	1.15498	1.15498	2018.10.03 00:00:00
1.14769	1.14769	1.14769	1.1476	1.1476	1.1476	2018.10.04 00:00:00
1.15179	1.15179	1.15179	1.15169	1.15169	1.15169	2018.10.05 00:00:00
1.15228	1.15228	1.15228	1.15197	1.15197	1.15197	2018.10.07 00:00:00
1.15244	1.15244	1.15244	1.15234	1.15234	1.15234	2018.10.08 00:00:00
1.14947	1.14947	1.14947	1.14936	1.14936	1.14936	2018.10.09 00:00:00
1.15053	1.15053	1.15053	1.15042	1.15042	1.15042	2018.10.10 00:00:00
1.15336	1.15336	1.15336	1.15326	1.15326	1.15326	2018.10.11 00:00:00
1.15904	1.15904	1.15904	1.15893	1.15893	1.15893	2018.10.12 00:00:00
1.15583	1.15583	1.15583	1.15524	1.15524	1.15524	2018.10.14 00:00:00
1.1551	1.1551	1.1551	1.155	1.155	1.155	2018.10.15 00:00:00
1.15834	1.15834	1.15834	1.15823	1.15823	1.15823	2018.10.16 00:00:00
1.15769	1.15769	1.15769	1.15759	1.15759	1.15759	2018.10.17 00:00:00
1.15018	1.15018	1.15018	1.15007	1.15007	1.15007	2018.10.18 00:00:00
1.14545	1.14545	1.14545	1.14536	1.14536	1.14536	2018.10.19 00:00:00
1.15178	1.15178	1.15178	1.15126	1.15126	1.15126	2018.10.21 00:00:00
